camis,dba,boro,building,street,zipcode,phone,cuisine_description,inspection_date,action,critical_flag,score,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,violation_code,violation_description,grade,grade_date
50161886,OLIVIO,Manhattan,120,EAST   42 STREET,10017,6467408048,Italian,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Critical,47,2025-06-29T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.751643585612,-73.976568647087,105,04,008000,1036154,1012967501,MN20,05E,"Toilet facility not provided for employees or for patrons when required. Shared patron-employee toilet accessed through kitchen, food prep or storage area or utensil washing area.",Z,2025-06-17T00:00:00.000
50139197,BAGEL STREET,Manhattan,437,PARK AVENUE SOUTH,10016,9176757672,Bagels/Pretzels,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Not Critical,60,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.744360166231,-73.983301760455,105,02,007200,1018293,1008850090,MN20,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",,
50090060,DDEE THAI,Queens,4206,30TH AVE,11103,7186261222,Thai,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Not Critical,12,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.763053345018,-73.91324719738,401,22,014900,4011927,4006960037,QN70,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,A,2025-06-17T00:00:00.000
41391483,TIGER SUGAR,Queens,135-45,ROOSEVELT AVENUE,11354,7185396363,Coffee/Tea,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Not Critical,40,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.759237192918,-73.831092198456,407,20,087100,4112310,4049760001,QN22,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,,
50157471,POSH POP BAKE SHOP,Manhattan,315,WEST   39 STREET,10018,6466827333,Bakery Products/Desserts,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Not Critical,11,2025-06-29T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.755631082427,-73.991882273743,104,03,011500,1013683,1007630024,MN15,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,A,2025-06-17T00:00:00.000
50134541,SHIKKU / FULTON FISH CO.,Manhattan,96,SOUTH STREET,10038,6467624749,Seafood,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Not Critical,11,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.706373778571,-74.002881837307,101,01,001501,1000000,1000730011,MN25,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",A,2025-06-17T00:00:00.000
50155741,MIKADO CRUNCHY & SUSHI,Queens,82-19,153 AVENUE,11414,9172501213,Japanese,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Not Critical,10,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.666124577938,-73.851716662185,410,32,006202,4246916,4114290034,QN57,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",A,2025-06-17T00:00:00.000
50123964,MOGE TEA,Queens,4319,BELL BLVD,11361,3478368831,Coffee/Tea,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Not Critical,42,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.761246899476,-73.76983603731,411,19,146700,4138359,4063000010,QN46,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,,
50058627,GLATT CONEY KOSHER CHINESE RESTAURANT,Brooklyn,1558,CONEY ISLAND AVENUE,11230,7186767781,Jewish/Kosher,2025-06-17T00:00:00.000,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,Not Critical,75,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.619372470482,-73.964162846845,312,44,045400,3171991,3065460014,BK46,28-06,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,,
50069376,QINGDAO,Queens,4046,MAIN ST,11354,9292582233,Chinese,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Critical,56,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.758469213473,-73.829610589843,407,20,087100,4114146,4050370061,QN22,02B,Hot TCS food item not held at or above 140 °F.,,
50161886,OLIVIO,Manhattan,120,EAST   42 STREET,10017,6467408048,Italian,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Critical,47,2025-06-29T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.751643585612,-73.976568647087,105,04,008000,1036154,1012967501,MN20,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Z,2025-06-17T00:00:00.000
50001986,HOOTERS,Queens,61-09,190 STREET,11365,7184542800,American,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Not Critical,45,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.740969835709,-73.784640665441,408,23,134700,4444050,4071170004,QN41,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",,
50042074,CHIENG GARDEN KITCHEN,Staten Island,183,BROAD STREET,10304,7184428271,Chinese,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Critical,20,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.624221576236,-74.080786280375,501,49,002100,5014046,5005410008,SI37,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",,
50088055,ZATAR CAFE & BISTRO,Brooklyn,1201,8 AVENUE,11215,9292521287,Middle Eastern,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Critical,13,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.663847415775,-73.980788031909,306,39,016700,3026405,3010990009,BK37,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",A,2025-06-17T00:00:00.000
50169422,TERIYAKI R US,Bronx,207,EAST FORDHAM ROAD,10458,9293326663,Japanese,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Critical,19,2025-06-29T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.862396658965,-73.89664579224,207,15,039901,2013607,2031540001,BX05,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,N,
50104644,PIZZA,Bronx,265,EAST  167 STREET,10456,7184102000,Pizza,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Critical,9,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.83338564976,-73.914362119416,204,16,017901,2002624,2024500056,BX14,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,A,2025-06-17T00:00:00.000
50104824,CAFE THE TERRACE,Queens,20817,NORTHERN BLVD,11361,9173653150,Coffee/Tea,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Critical,30,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.758743603442,-73.775342239225,411,19,146700,4138129,4062750022,QN46,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",,
50073498,REGO BAGELS,Queens,9508,63RD DR,11374,7184596265,American,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Not Critical,,2025-06-29T06:00:14.000,Administrative Miscellaneous / Initial Inspection,40.729427351179,-73.862749427265,406,29,069300,4072127,4030820050,QN18,20-08,Failure to post or conspicuously post healthy eating information,,
50139197,BAGEL STREET,Manhattan,437,PARK AVENUE SOUTH,10016,9176757672,Bagels/Pretzels,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Not Critical,60,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.744360166231,-73.983301760455,105,02,007200,1018293,1008850090,MN20,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",,
50163595,REGO SLICE PIZZERIA,Queens,9321,63RD DR,11374,7182551094,Pizza,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Critical,11,2025-06-29T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.728204151385,-73.863560147324,406,30,069300,4072416,4030930030,QN18,02B,Hot TCS food item not held at or above 140 °F.,A,2025-06-17T00:00:00.000
41583426,LA SABROSURA,Queens,33-20,30 AVENUE,11103,7187915035,Latin American,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Not Critical,24,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.766027767679,-73.919553675137,401,22,006300,4009036,4006250049,QN70,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",,
50061193,DUNKIN,Queens,,JFK INTERNATIONAL AIRPORT,11430,3477207465,Donuts,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Not Critical,10,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.648312826068,-73.788281497594,,,,,,,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",A,2025-06-17T00:00:00.000
50142568,31 LILY'S,Manhattan,31,OLIVER STREET,10038,6462552461,Asian/Asian Fusion,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Critical,58,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.712126831661,-73.997828515178,103,01,002700,1003361,1002790002,MN27,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,N,
50139197,BAGEL STREET,Manhattan,437,PARK AVENUE SOUTH,10016,9176757672,Bagels/Pretzels,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Critical,60,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.744360166231,-73.983301760455,105,02,007200,1018293,1008850090,MN20,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",,
40609590,MORNINGSTAR RESTAURANT,Manhattan,949,2 AVENUE,10022,2125881050,American,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Critical,28,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.755113736371,-73.968355912545,106,04,009800,1038459,1013240124,MN19,02B,Hot TCS food item not held at or above 140 °F.,,
50169049,POPEYES LOUISIANA KITCHEN,Bronx,3289,WESTCHESTER AVENUE,10461,9174951640,Chicken,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Critical,10,2025-06-29T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.852929194943,-73.827343393689,210,13,030000,2047780,2042490046,BX10,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",A,2025-06-17T00:00:00.000
50009366,GO BELIEVE BAKERY,Manhattan,239,GRAND STREET,10002,2127750102,Chinese,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Not Critical,55,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.718368327902,-73.994581599969,103,01,001600,1003931,1003040016,MN27,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",,
40547933,ROMA VIEW CATERING,Queens,160-05,CROSS BAY BOULEVARD,11414,5163154282,American,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Not Critical,19,2025-06-29T06:00:14.000,Cycle Inspection / Re-inspection,40.657195637346,-73.839377984047,410,32,089200,4295535,4141830112,QN57,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Z,2025-06-17T00:00:00.000
50111706,QUICK GRILL JAPAN,Staten Island,1445,RICHMOND AVENUE,10314,9176072286,Japanese,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Not Critical,34,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.613111633522,-74.15863902157,502,50,029104,5151350,5015440100,SI05,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",,
50161373,HK BAKERY,Queens,13432,NORTHERN BLVD,11354,7188868393,Bakery Products/Desserts,2025-06-17T00:00:00.000,Violations were cited in the following area(s).,Critical,47,2025-06-29T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.762732806219,-73.834021738127,407,20,086900,4112207,4049670033,QN22,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Z,2025-06-17T00:00:00.000
